name;info;birth;demise;dataUrl
Charmesse;;;;https://proverbia.net/autor/frases-de-charmesse
S.Chase;;;;https://proverbia.net/autor/frases-de-s-chase
René de Chateaubriand;Diplomático y escritor francés;1768;1848;https://proverbia.net/autor/frases-de-rene-de-chateaubriand
Achille Chavée;Poeta belga;1906;1969;https://proverbia.net/autor/frases-de-achille-chavee
Antón Chéjov;Dramaturgo y autor de relatos ruso;1860;1904;https://proverbia.net/autor/frases-de-anton-chejov
Conde de Chesterfield;Político y escritor inglés;1694;1773;https://proverbia.net/autor/frases-de-conde-de--chesterfield
Gilbert Keith Chesterton;Escritor británico;1874;1936;https://proverbia.net/autor/frases-de-gilbert-keith-chesterton
Eduardo Chillida;Escultor y grabador español;1924;2002;https://proverbia.net/autor/frases-de-eduardo-chillida
Rafael Chirbes;Escritor y crítico literario español;1949;2015;https://proverbia.net/autor/frases-de-rafael-chirbes
Noam Chomsky;Escritor y activista político estadounidense;1928;?;https://proverbia.net/autor/frases-de-noam-chomsky
Frédéric Chopin;Pianista y compositor polaco;1810;1849;https://proverbia.net/autor/frases-de-frederic-chopin
Agatha Christie;Novelista inglesa;1891;1976;https://proverbia.net/autor/frases-de-agatha-christie
Chumy Chúmez;Humorista gráfico y escritor español;1927;2003;https://proverbia.net/autor/frases-de-chumy-chumez
Winston Churchill;Político británico;1874;1965;https://proverbia.net/autor/frases-de-winston-churchill
Cicerón;Escritor, orador y político romano;106 AC;43 AC;https://proverbia.net/autor/frases-de-ciceron
Doménico Cieri Estrada;Escritor mexicano;1954;?;https://proverbia.net/autor/frases-de-domenico-cieri-estrada
Emil Cioran;Escritor y filósofo rumano;1911;1995;https://proverbia.net/autor/frases-de-emil-cioran
Ciro el Grande;Rey de Persia;600 a. C.;530 a. C.;https://proverbia.net/autor/frases-de-ciro-el-grande
Noel Clarasó;Escritor español;1899;1985;https://proverbia.net/autor/frases-de-noel-claraso
Frank A. Clark;Dibujante y escritor estadounidense;1911;1991;https://proverbia.net/autor/frases-de-frank-a-clark
Arthur C. Clarke;Escritor inglés de ciencia ficción;1917;2008;https://proverbia.net/autor/frases-de-arthur-c-clarke
Johh Hessin Clarke;Juez estadounidense;1857;1945;https://proverbia.net/autor/frases-de-johh-hessin-clarke
Paul Claudel;Escritor y diplomático francés;1868;1955;https://proverbia.net/autor/frases-de-paul-claudel
John Cleese;Escritor, actor y humorísta británico;1939;?;https://proverbia.net/autor/frases-de-john-cleese
Georges Clemenceau;Político y periodista francés;1841;1929;https://proverbia.net/autor/frases-de-georges--clemenceau
Clemente de Alejandría;;;;https://proverbia.net/autor/frases-de-clemente-de-alejandria
Clemente XIV;Papa de la Iglesia Católica;1705;1774;https://proverbia.net/autor/frases-de-clemente-xiv
Clemente XIX;;;;https://proverbia.net/autor/frases-de-clemente-xix
Cleóbulo de Lindos;Filósofo griego;s. VI a. C.;s. VI a. C.;https://proverbia.net/autor/frases-de-cleobulo-de-lindos
Kurt D. Cobain;Músico estadounidense;1967;1994;https://proverbia.net/autor/frases-de-kurt-d-cobain
Jean Cocteau;Escritor, pintor, coreógrafo;1889;1963;https://proverbia.net/autor/frases-de-jean-cocteau
Paulo Coelho;Escritor brasileño;1947;?;https://proverbia.net/autor/frases-de-paulo-coelho
Leonard Cohen;Poeta y cantante canadiense;1934;2016;https://proverbia.net/autor/frases-de-leonard-cohen
Norm Coleman;Político estadounidense;1949;?;https://proverbia.net/autor/frases-de-norm-coleman
Samuel Taylor Coleridge;Poeta inglés;1772;1834;https://proverbia.net/autor/frases-de-samuel-taylor-coleridge
Colette;Novelista francesa;1873;1954;https://proverbia.net/autor/frases-de-colette
José Luis Coll;Humorista español;1931;2007;https://proverbia.net/autor/frases-de-jose-luis-coll
Pietro Colletta;Militar e historiador italiano;1775;1831;https://proverbia.net/autor/frases-de-pietro-colletta
John Churton Collins;Crítico literario inglés;1848;1908;https://proverbia.net/autor/frases-de-john-churton-collins
Luis Coloma;Escritor, periodista y jesuita español;1851;1915;https://proverbia.net/autor/frases-de-luis-coloma
CristóbalColón;;;;https://proverbia.net/autor/frases-de-cristobal-colon
Charles Caleb Colton;Poeta inglés;1780;1832;https://proverbia.net/autor/frases-de-charles-caleb-colton
Columela;Escritor romano;0;70;https://proverbia.net/autor/frases-de-columela
Auguste Comte;Filósofo francés;1798;1857;https://proverbia.net/autor/frases-de-auguste-comte
Laure Conan;Escritora canadiense;1845;1924;https://proverbia.net/autor/frases-de-laure-conan
Sir Arthur Conan Doyle;Novelista escocés;1859;1930;https://proverbia.net/autor/frases-de-sir-arthur-conan-doyle
Alfredo Conde;Escritor español;1945;?;https://proverbia.net/autor/frases-de-alfredo-conde
