name;info;birth;demise;dataUrl
María Zambrano;Filósofa y ensayista española;1904;1991;https://proverbia.net/autor/frases-de-maria-zambrano
Israel Zangwill;Escritor inglés, de padres rusos;1864;1926;https://proverbia.net/autor/frases-de-israel-zangwill
Emiliano Zapata;Revolucionario mexicano;1879;1919;https://proverbia.net/autor/frases-de-emiliano-zapata
Frank Zappa;Músico estadounidense;1940;1993;https://proverbia.net/autor/frases-de-frank-zappa
Émile Zola;Novelista francés;1840;1902;https://proverbia.net/autor/frases-de-emile-zola
Juan Zorrilla de San Martín;Periodista, ensayista y poeta uruguayo;1855;1931;https://proverbia.net/autor/frases-de-juan-zorrilla-de-san-martin
Carl Zuckmayer;Escritor alemán;1896;1977;https://proverbia.net/autor/frases-de-carl-zuckmayer
Stefan Zweig;Escritor austriaco;1881;1942;https://proverbia.net/autor/frases-de-stefan-zweig
